smoker,revenu_estime_mois,historique_credits,score_credit,loyer_mensuel,montant_pret
1,3554.0,0.0,580.0,907.49,18281.47687493528
0,3113.0,2.0,359.0,581.84,500.0
1,1968.0,5.0,557.0,732.1600000000001,4003.5612420401167
0,2087.0,2.0,412.0,720.28,13414.548529381733
1,4452.0,3.0,581.0,995.8939999999999,10011.935610613931
0,2813.0,0.0,553.0,684.652,25632.156820230677
0,963.0,5.0,557.0,825.348,19550.23258711397
0,792.0,5.0,635.0,617.6479999999999,500.0
1,4049.0,5.0,557.0,681.6940000000001,500.0
0,2397.0,1.0,553.0,874.9680000000001,15206.567204346173
1,500.0,5.0,311.0,806.098,500.0
1,500.0,1.0,839.0,654.534,14789.689688353574
0,1757.0,5.0,557.0,646.41,500.0
1,2411.0,1.0,553.0,821.4,500.0
0,3454.0,0.0,580.0,723.412,30586.546591040013
0,2502.0,5.0,557.0,734.52,22557.399495716767
1,4211.0,0.0,359.0,478.9,16248.766888933858
0,3574.0,4.0,788.0,891.1479999999999,33586.81244943794
0,4296.0,1.0,553.0,856.6899999999999,17537.724734748175
0,3591.0,1.0,812.0,810.9460000000001,35375.20131978268
0,4847.0,2.0,542.0,851.5379999999999,32198.60740194535
1,2704.0,5.0,557.0,866.932,5417.685019422739
0,1309.0,3.0,489.0,839.3880000000001,6900.434675682772
0,2050.0,5.0,635.0,480.81,7364.57002176669
1,1870.0,4.0,676.0,1015.63,500.0
0,2688.0,4.0,576.0,987.78,500.0
0,2146.0,5.0,446.0,1037.95,500.0
0,1846.0,3.0,741.0,847.6780000000001,12019.358708919715
0,3061.0,3.0,581.0,729.7520000000001,3869.237808387904
0,4002.0,5.0,530.0,811.814,20409.11655416444
1,889.0,0.0,502.0,815.384,500.0
0,1315.0,1.0,553.0,871.0039999999999,17445.40731829322
0,2809.0,3.0,632.0,691.794,18121.53086243116
0,1352.0,2.0,577.0,884.3619999999999,500.0
1,2529.0,1.0,432.0,623.034,12054.05486441653
1,3338.0,4.0,836.0,848.4,500.0
0,2597.0,1.0,553.0,1016.1119999999999,19389.66689466591
1,2876.0,1.0,431.0,841.6960000000001,500.0
1,3043.0,3.0,581.0,716.38,9804.56946878404
0,4974.0,5.0,557.0,801.25,19958.989885397496
1,3561.0,2.0,468.0,1086.9720000000002,500.0
1,500.0,4.0,576.0,482.6199999999999,10561.707418598678
0,2485.0,5.0,831.0,1298.35,500.0
1,3020.0,5.0,557.0,932.858,500.0
0,2107.0,2.0,577.0,775.36,11696.087176188712
1,2140.0,1.0,599.0,924.5260000000001,8958.52320200968
0,2496.0,3.0,581.0,665.9019999999998,500.0
1,2652.0,3.0,397.0,707.78,500.0
0,2277.0,3.0,603.0,1132.9180000000001,5737.610699318262
0,1100.0,3.0,581.0,729.52,500.0
0,4272.0,4.0,576.0,777.494,11078.039737430228
1,2097.0,2.0,594.0,915.29,1139.9449863909788
1,1490.0,1.0,553.0,708.662,2171.2848171241185
1,2507.0,5.0,557.0,713.99,500.0
1,2207.0,3.0,581.0,943.8960000000001,500.0
1,1991.0,3.0,581.0,624.78,500.0
0,3093.0,2.0,577.0,265.2039,500.0
1,2437.0,5.0,652.0,607.1800000000001,16429.946971017125
1,4712.0,5.0,768.0,789.8800000000001,11403.68582338456
1,3061.0,5.0,557.0,843.298,500.0
1,4221.0,2.0,577.0,636.0600000000001,500.0
0,3044.0,0.0,542.0,537.946,18972.927290133888
0,3218.0,3.0,562.0,698.624,16358.857452707722
0,2033.0,3.0,581.0,806.004,20652.784329787628
1,2413.0,2.0,577.0,776.766,500.0
1,3039.0,3.0,581.0,265.2039,25322.854116109054
0,4908.0,3.0,581.0,800.142,29082.318084504
1,2468.0,5.0,557.0,896.24,500.0
0,500.0,4.0,576.0,762.3,500.0
0,3179.0,3.0,318.0,817.1199999999999,7067.422058008338
0,644.0,4.0,790.0,643.462,16021.411190208952
1,3056.0,0.0,580.0,953.6940000000001,16949.930910263087
0,4545.0,3.0,581.0,600.43,13338.092074266426
0,566.0,3.0,702.0,784.114,26878.74400302243
0,2443.0,3.0,434.0,904.8299999999999,3030.702673915695
0,4174.0,1.0,553.0,794.2560000000001,500.0
0,2808.0,5.0,557.0,639.298,20273.35902971317
0,2365.0,3.0,738.0,949.1139999999999,5065.210559934032
0,3655.0,5.0,557.0,874.01,19860.07671617591
0,1410.0,4.0,576.0,922.086,9608.479547898763
0,2764.0,1.0,553.0,896.5540000000001,16778.50328711211
0,1672.0,1.0,553.0,978.006,500.0
0,3092.0,2.0,577.0,610.858,32689.685262455816
0,1498.0,0.0,580.0,793.1279999999999,500.0
1,1921.0,3.0,581.0,732.65,26641.120502988662
1,1266.0,3.0,642.0,891.4100000000001,500.0
1,2723.0,1.0,553.0,605.08,500.0
0,3808.0,4.0,576.0,802.078,35341.82878112525
0,3053.0,2.0,577.0,990.726,500.0
0,2929.0,1.0,619.0,889.6619999999999,30885.47645438049
1,1323.0,4.0,390.0,433.12399999999997,4930.466332636964
0,1556.0,1.0,553.0,671.992,500.0
0,1843.0,4.0,676.0,750.35,8707.168640722888
0,1503.0,1.0,553.0,806.91,8139.1033321021
1,1687.0,5.0,601.0,869.756,16683.556746384907
0,4385.0,4.0,576.0,714.228,40345.72841591668
1,2008.0,0.0,508.0,678.5179999999998,500.0
0,4161.0,2.0,577.0,755.316,22464.329541449875
0,3520.0,1.0,377.0,689.85,25595.39468197834
0,2726.0,3.0,581.0,814.8340000000001,500.0
0,1756.0,4.0,576.0,708.978,500.0
0,1761.0,5.0,557.0,912.0440000000001,31590.408024515214
0,3862.0,4.0,576.0,826.6400000000001,3176.125908229378
0,1531.0,0.0,671.0,810.4300000000001,500.0
1,3711.0,5.0,557.0,780.17,15643.51108236051
0,2548.0,4.0,576.0,779.396,500.0
0,2220.0,2.0,358.0,745.3699999999999,500.0
0,1058.0,2.0,577.0,822.104,20557.9166867676
1,1503.0,0.0,580.0,999.05,19887.614717250133
0,3314.0,0.0,759.0,896.9399999999999,12130.786139166505
0,3516.0,2.0,577.0,1122.93,28792.644737598133
0,500.0,2.0,527.0,1056.134,500.0
1,3093.0,2.0,577.0,508.22800000000007,500.0
0,2474.0,4.0,576.0,613.15,27820.11628158819
0,4205.0,1.0,553.0,748.3320000000001,500.0
0,2744.0,0.0,580.0,930.2040000000001,500.0
0,1817.0,4.0,648.0,654.58,500.0
1,2996.0,2.0,577.0,695.6980000000001,30920.887604443906
0,4558.0,4.0,819.0,760.484,500.0
1,4612.0,3.0,581.0,471.75,20032.78162562815
1,4539.0,4.0,799.0,787.082,9997.444543866246
1,863.0,5.0,557.0,790.47,13436.131993676703
1,2301.0,3.0,581.0,1053.422,513.6867222482445
0,3206.0,3.0,581.0,875.508,29796.03192779464
1,500.0,3.0,380.0,957.11,500.0
1,2720.0,5.0,606.0,793.798,500.0
0,3911.0,4.0,576.0,865.49,25608.36065713855
1,4115.0,0.0,803.0,1110.19,30224.586972586945
1,2366.0,3.0,437.0,949.1139999999999,8245.065969029329
0,2960.0,2.0,351.0,770.1940000000001,500.0
0,3491.0,5.0,557.0,1307.961000000001,500.0
0,3076.0,1.0,331.0,792.982,500.0
0,2243.0,2.0,624.0,980.9380000000001,500.0
1,3751.0,4.0,435.0,735.226,15883.09356173979
1,3029.0,4.0,687.0,822.46,500.0
0,1740.0,0.0,580.0,753.396,11406.388287458018
1,1150.0,1.0,762.0,820.344,500.0
1,3761.0,3.0,428.0,359.376,500.0
1,3203.0,3.0,581.0,860.414,500.0
1,3561.0,2.0,505.0,1086.972,22274.63600805616
1,3227.0,2.0,566.0,663.4399999999999,9803.266574533667
1,3390.0,0.0,786.0,751.572,500.0
1,1625.0,3.0,581.0,691.9639999999999,1520.496735325804
1,2502.0,1.0,370.0,814.2180000000001,500.0
1,1358.0,3.0,581.0,864.874,500.0
1,778.0,5.0,359.0,803.776,18430.630369728493
0,3742.0,4.0,576.0,892.6039999999999,500.0
0,3799.0,3.0,837.0,740.15,21667.85688908333
0,1393.0,4.0,720.0,951.266,500.0
0,850.0,2.0,577.0,1060.42,29749.60399135592
0,4717.0,1.0,712.0,930.0220000000002,36491.30168202318
0,1786.0,2.0,781.0,750.23,33590.41107407281
1,2340.0,2.0,685.0,265.2039,19640.17710924294
0,3006.0,4.0,576.0,689.454,15693.956590078586
0,3781.0,5.0,421.0,866.3879999999999,29474.182994659684
0,742.0,5.0,351.0,438.946,1692.275747225483
0,2611.0,0.0,771.0,994.1540000000001,13547.703862865275
1,3316.0,4.0,576.0,833.6879999999999,10798.61922908722
0,2251.0,2.0,577.0,762.0899999999999,34360.01583796928
0,2380.0,0.0,833.0,442.288,9010.61036260234
1,2457.0,2.0,754.0,638.448,500.0
0,2892.0,3.0,581.0,677.066,18512.495840580308
1,2444.0,4.0,576.0,485.14,500.0
0,1552.0,0.0,580.0,754.394,17858.932452794612
1,3237.0,3.0,581.0,575.4,7025.882539704095
1,4597.0,0.0,542.0,897.278,500.0
0,3035.0,2.0,577.0,772.972,7280.526397802621
1,5025.0,5.0,557.0,1001.3679999999998,500.0
0,3248.0,3.0,840.0,790.59,8431.655257618604
1,1131.0,2.0,435.0,671.032,500.0
0,2571.0,2.0,554.0,910.4280000000001,500.0
1,2494.0,3.0,697.0,598.932,33018.02808967818
0,2269.0,5.0,799.0,771.628,7417.632167603699
0,3198.0,2.0,577.0,892.9979999999999,12515.354391056868
1,2774.0,4.0,576.0,1044.5720000000001,8215.910084169991
1,2950.0,2.0,522.0,989.854,500.0
0,2018.0,5.0,346.0,811.9599999999999,23161.028724077816
1,1676.0,3.0,619.0,878.56,500.0
0,1271.0,5.0,557.0,802.868,14934.756094613029
1,3188.0,4.0,502.0,917.8879999999999,12088.186102872389
1,2768.0,5.0,557.0,1002.6780000000001,8174.348022381994
0,3428.0,3.0,581.0,1094.164,30396.58888039905
1,2347.0,3.0,581.0,1221.4299999999998,500.0
1,906.0,0.0,580.0,427.33,500.0
0,2122.0,0.0,580.0,1307.961000000001,500.0
0,500.0,4.0,576.0,650.918,500.0
1,3746.0,4.0,576.0,906.374,500.0
1,589.0,3.0,581.0,769.3,500.0
0,1946.0,0.0,580.0,761.2819999999999,25181.58555791764
0,1590.0,3.0,581.0,892.0039999999999,36417.92131575527
0,2687.0,3.0,581.0,965.4460000000001,45390.6330683302
0,2799.0,4.0,631.0,270.91,22905.77257914317
0,825.0,5.0,321.0,1242.74,12672.216802255927
1,3014.0,5.0,627.0,848.684,10830.0146885118
0,3175.0,1.0,553.0,883.316,14420.820511642967
1,2851.0,3.0,581.0,728.0200000000001,500.0
0,2090.0,5.0,557.0,496.10999999999996,25121.144516760512
1,2198.0,4.0,454.0,1042.518,3015.660853499904
0,500.0,0.0,828.0,1076.66,17727.025315337305
0,500.0,1.0,553.0,482.6199999999999,23964.16337109952
0,5141.0,4.0,706.0,855.4040000000001,16842.620732775868
0,2178.0,2.0,577.0,801.016,5022.353179649473
0,500.0,4.0,437.0,837.7660000000002,500.0
1,3019.0,4.0,576.0,855.5040000000001,10396.13768546145
1,2597.0,0.0,580.0,1016.1119999999999,500.0
0,1251.0,3.0,581.0,905.9979999999999,500.0
1,2004.0,5.0,557.0,816.6139999999999,500.0
1,3316.0,2.0,577.0,880.4699999999999,500.0
1,3153.0,4.0,576.0,729.818,13703.704532668224
1,960.0,3.0,581.0,763.72,5331.372500657769
1,2685.0,0.0,602.0,899.958,1914.266048275358
0,4023.0,2.0,577.0,778.44,500.0
1,1986.0,5.0,557.0,338.26,500.0
0,2228.0,1.0,553.0,880.3860000000001,12837.224548023927
1,2063.0,4.0,565.0,764.918,500.0
1,4483.0,4.0,576.0,654.742,11913.706943644664
1,4578.0,5.0,619.0,760.0139999999999,5665.770817987172
0,500.0,1.0,553.0,662.05,500.0
0,3836.0,0.0,580.0,597.4639999999999,17105.93704838342
1,2713.0,5.0,482.0,970.81,18444.11117992504
0,1082.0,3.0,767.0,734.288,500.0
1,4112.0,3.0,481.0,710.5559999999999,500.0
0,1388.0,1.0,553.0,872.69,500.0
1,3877.0,2.0,837.0,645.2040000000001,500.0
1,2862.0,2.0,577.0,898.6060000000001,20351.17272525365
0,2634.0,0.0,580.0,656.528,500.0
0,2019.0,4.0,576.0,731.7,500.0
0,3224.0,5.0,557.0,734.882,29974.082440550083
0,4102.0,2.0,310.0,923.142,500.0
0,2166.0,5.0,557.0,657.41,720.7756061643772
0,2072.0,4.0,576.0,739.762,26764.334741960192
1,3402.0,2.0,577.0,792.37,500.0
1,2296.0,1.0,848.0,669.342,2598.098349577962
1,891.0,2.0,318.0,872.9080000000001,500.0
1,3451.0,2.0,577.0,726.536,5175.157681532467
0,3171.0,0.0,580.0,929.676,22164.49867708017
1,980.0,0.0,580.0,575.0,500.0
0,3971.0,1.0,553.0,625.45,31134.60947881352
1,2069.0,1.0,675.0,676.6360000000001,500.0
0,900.0,3.0,700.0,889.7240000000002,500.0
0,3677.0,1.0,553.0,764.5899999999999,35086.03604013958
0,2677.0,0.0,580.0,1237.26,27971.04448856834
0,2972.0,1.0,553.0,1192.92,17239.886951378317
1,1601.0,4.0,711.0,909.384,500.0
0,5393.0,4.0,576.0,292.28,31564.243039268124
0,1117.0,5.0,764.0,436.44,500.0
0,2785.0,2.0,371.0,265.2039,1043.1967839468134
1,2378.0,4.0,576.0,640.38,500.0
0,2170.0,3.0,581.0,942.1719999999999,500.0
1,2656.0,2.0,577.0,680.7280000000001,11907.294033394588
1,2172.0,0.0,537.0,899.494,500.0
1,1858.0,0.0,580.0,466.58600000000007,500.0
1,1996.0,4.0,576.0,616.4219999999999,500.0
1,1138.0,1.0,553.0,691.0740000000001,500.0
1,1660.0,5.0,557.0,850.1899999999999,11903.149815046692
0,2655.0,3.0,581.0,634.096,16059.981959153982
1,5043.0,5.0,368.0,795.6600000000001,500.0
0,3596.0,1.0,686.0,903.9,33463.70355979985
0,1167.0,4.0,450.0,886.734,5778.3578543595895
0,3052.0,1.0,553.0,946.35,33248.15520890286
0,1698.0,1.0,553.0,1264.62,7756.3142414971
1,3580.0,0.0,580.0,800.254,35317.974029616846
1,2647.0,2.0,565.0,674.45,21200.61741008603
0,2470.0,1.0,553.0,950.7300000000001,500.0
0,3156.0,4.0,587.0,354.99,500.0
1,1945.0,0.0,519.0,732.624,4542.542821420493
1,2370.0,4.0,532.0,936.5,500.0
0,3003.0,5.0,844.0,725.5420000000001,19662.205161750564
0,4637.0,2.0,547.0,566.954,19712.90087879855
1,1457.0,1.0,609.0,825.982,5795.751822278809
1,1484.0,0.0,596.0,935.95,500.0
1,1154.0,0.0,528.0,901.9399999999999,7577.840980849943
1,4179.0,4.0,576.0,945.52,500.0
1,762.0,4.0,576.0,654.6379999999999,500.0
1,2825.0,4.0,576.0,1054.148,4338.364496402583
0,2784.0,4.0,540.0,743.092,500.0
1,3299.0,0.0,574.0,758.84,500.0
1,2443.0,0.0,580.0,362.4,500.0
1,2757.0,4.0,443.0,774.51,500.0
1,3980.0,0.0,658.0,857.77,500.0
1,602.0,2.0,843.0,752.496,500.0
1,2291.0,3.0,581.0,1237.33,500.0
0,2337.0,0.0,844.0,1082.09,8032.335463356014
1,2275.0,4.0,576.0,1030.608,16056.023446273066
0,3078.0,5.0,523.0,970.57,8005.057222259824
1,2243.0,3.0,581.0,949.89,500.0
0,1992.0,5.0,557.0,766.3880000000001,15349.175434842493
0,3991.0,2.0,577.0,752.284,14208.561849570082
0,1703.0,5.0,461.0,863.6019999999999,33600.99385331379
1,3306.0,5.0,320.0,682.9860000000001,500.0
1,2046.0,1.0,605.0,836.508,500.0
1,3094.0,4.0,576.0,508.22799999999995,20287.06704982809
0,1694.0,0.0,580.0,927.942,24914.758303636103
1,1718.0,3.0,445.0,939.76,500.0
1,3128.0,0.0,580.0,569.124,18636.31269069667
1,3999.0,2.0,577.0,1217.02,500.0
0,2467.0,3.0,581.0,1003.6139999999999,500.0
0,1764.0,0.0,663.0,821.5319999999999,21244.019747422983
1,4290.0,4.0,806.0,729.12,28278.78890632364
0,579.0,4.0,576.0,613.8720000000001,500.0
0,3535.0,1.0,553.0,718.304,31031.6492562988
0,2808.0,3.0,600.0,639.298,29909.34179769602
1,2859.0,1.0,553.0,851.7639999999999,4200.779232353485
1,3959.0,1.0,553.0,808.2520000000001,14997.20770869902
1,2079.0,3.0,581.0,522.54,10178.598894714703
1,3842.0,4.0,576.0,778.2299999999999,34886.29831224039
0,4380.0,4.0,581.0,898.08,16840.526540722756
1,2273.0,4.0,371.0,1040.8400000000001,500.0
0,1516.0,1.0,474.0,787.884,13826.038961365672
1,500.0,5.0,557.0,713.5759999999999,1427.3261948891216
1,3796.0,1.0,323.0,707.3300000000002,500.0
1,4464.0,0.0,580.0,714.04,13879.322914719867
1,1619.0,2.0,577.0,909.13,6279.226845614761
0,500.0,2.0,577.0,650.918,500.0
0,2576.0,2.0,589.0,685.884,500.0
1,2565.0,4.0,580.0,595.008,10811.725389041092
1,4369.0,1.0,401.0,917.374,29481.308357121317
0,2470.0,2.0,577.0,950.7300000000001,16664.76377535286
1,3030.0,0.0,580.0,802.158,22689.46661495993
0,1159.0,5.0,557.0,941.8459999999999,500.0
1,2017.0,4.0,322.0,713.092,500.0
1,2892.0,0.0,578.0,844.268,500.0
0,3431.0,0.0,580.0,1088.8,2800.079948934209
1,3359.0,4.0,576.0,663.182,10485.41682685128
0,1161.0,5.0,846.0,1009.3299999999999,9291.04715563276
1,1944.0,5.0,557.0,732.624,14566.83478467696
1,1557.0,5.0,557.0,716.0980000000002,500.0
1,1536.0,2.0,577.0,793.222,8798.968443830508
1,2737.0,0.0,580.0,799.636,500.0
0,2763.0,0.0,580.0,896.5540000000001,500.0
0,4150.0,2.0,577.0,933.358,22453.08354542034
0,2035.0,4.0,593.0,760.5759999999999,500.0
0,3147.0,4.0,576.0,922.6779999999999,500.0
1,3262.0,3.0,645.0,906.808,500.0
0,4005.0,3.0,581.0,911.894,5545.353992648232
0,2887.0,5.0,557.0,728.3979999999999,500.0
0,1017.0,5.0,557.0,757.134,500.0
0,3988.0,0.0,580.0,731.958,24730.3558758046
1,2872.0,3.0,581.0,743.4280000000001,500.0
0,3772.0,2.0,307.0,445.11,10757.139454873057
0,2946.0,3.0,581.0,1055.74,5490.53794572042
0,3435.0,0.0,580.0,955.982,4494.761031862237
0,2734.0,3.0,590.0,852.542,31663.41744381156
0,2113.0,2.0,444.0,725.822,12283.824659466776
0,3399.0,0.0,532.0,781.486,34299.070914559976
1,1240.0,2.0,577.0,673.002,7752.976812037242
0,1860.0,1.0,553.0,466.58600000000007,2393.4958512787707
0,882.0,5.0,557.0,715.702,500.0
0,3340.0,1.0,553.0,793.052,500.0
1,3401.0,4.0,314.0,854.7120000000001,500.0
0,1785.0,3.0,581.0,595.066,12237.900868549805
1,5050.0,0.0,580.0,491.11,500.0
0,749.0,2.0,601.0,1179.53,3075.8252099937777
1,2055.0,1.0,511.0,812.98,500.0
1,1917.0,1.0,844.0,666.536,500.0
1,2272.0,5.0,316.0,1040.84,4701.838995519641
0,2733.0,5.0,557.0,788.812,500.0
1,1944.0,2.0,577.0,495.9,500.0
1,1972.0,3.0,581.0,664.598,500.0
1,3302.0,0.0,580.0,587.484,13783.80607672076
1,3786.0,2.0,646.0,710.004,20462.51536449928
0,4350.0,0.0,580.0,770.254,500.0
0,4145.0,4.0,588.0,1240.29,632.9856113192295
1,500.0,0.0,580.0,1307.961000000001,500.0
1,3343.0,2.0,348.0,1172.4,8942.330149292458
0,3797.0,5.0,557.0,630.436,500.0
1,3285.0,3.0,731.0,753.934,7662.696371813117
0,3089.0,5.0,557.0,725.34,500.0
1,2441.0,0.0,580.0,524.04,500.0
0,500.0,4.0,576.0,989.28,1291.4350643599728
0,2244.0,5.0,328.0,832.768,18591.464775323664
1,1798.0,0.0,580.0,588.222,500.0
0,3645.0,3.0,581.0,932.592,40198.0144647437
1,2920.0,1.0,370.0,1026.826,500.0
1,1963.0,2.0,577.0,770.2180000000001,500.0
0,4478.0,3.0,658.0,654.742,588.9678205526361
1,3482.0,2.0,542.0,723.33,15574.614222471444
0,2509.0,3.0,712.0,775.914,41882.51994587498
0,3700.0,0.0,580.0,1224.29,25439.4073737775
0,1344.0,0.0,312.0,1092.708,11626.191208630838
1,1545.0,4.0,576.0,908.08,500.0
1,2408.0,2.0,684.0,747.512,5624.001523459144
0,500.0,1.0,553.0,656.9540000000001,2802.549262989341
0,1982.0,1.0,553.0,806.076,500.0
0,3268.0,4.0,576.0,1112.48,500.0
0,1887.0,5.0,366.0,799.9420000000001,500.0
0,4077.0,5.0,307.0,893.8059999999999,500.0
0,3984.0,2.0,577.0,809.74,19537.772004346796
0,3611.0,3.0,791.0,918.8299999999999,500.0
1,3797.0,4.0,576.0,748.574,32485.5125850616
0,3167.0,4.0,576.0,898.8459999999999,500.0
1,2145.0,3.0,718.0,360.21,500.0
0,1362.0,3.0,581.0,517.66,41560.15576416807
0,3157.0,3.0,383.0,1075.2559999999999,33945.46844796113
0,3775.0,5.0,557.0,994.432,24446.63140042045
0,500.0,1.0,353.0,650.918,17504.061902659647
0,1761.0,0.0,761.0,881.326,500.0
0,1093.0,5.0,557.0,925.2539999999999,500.0
1,2505.0,2.0,341.0,743.824,500.0
1,1462.0,3.0,581.0,637.1200000000001,15091.215431842027
1,3227.0,2.0,727.0,747.558,10821.953499793866
1,853.0,3.0,670.0,941.7620000000001,500.0
1,1417.0,5.0,602.0,476.08,9744.640953057204
0,2561.0,3.0,324.0,807.336,8124.204890406398
1,3215.0,1.0,545.0,1307.961000000001,28985.756050308053
0,1630.0,3.0,396.0,628.406,4779.832467356635
0,3023.0,2.0,753.0,849.98,500.0
0,1548.0,4.0,576.0,772.78,500.0
1,1622.0,0.0,580.0,820.8900000000001,500.0
0,3639.0,5.0,652.0,1047.8139999999999,500.0
0,1562.0,0.0,580.0,327.98,23999.55890665811
1,3629.0,1.0,556.0,1011.2400000000001,22178.34123857788
0,3427.0,3.0,581.0,880.3900000000001,24821.2313526381
0,3088.0,3.0,794.0,1117.92,500.0
1,4112.0,3.0,581.0,265.2039,10536.856476130915
1,3540.0,3.0,581.0,546.456,11708.38967910269
0,3224.0,5.0,726.0,707.04,22633.800575402543
0,4235.0,2.0,577.0,776.274,500.0
1,1506.0,4.0,576.0,971.8,500.0
1,4219.0,1.0,765.0,751.942,16409.100271857806
0,1308.0,2.0,341.0,984.9219999999999,500.0
0,3035.0,4.0,576.0,668.0559999999999,7113.31944843289
0,1767.0,3.0,581.0,899.05,8896.717526184904
1,2702.0,5.0,557.0,836.912,500.0
1,5082.0,0.0,580.0,608.61,16911.284175268138
1,1459.0,3.0,581.0,727.0740000000001,500.0
1,2731.0,0.0,580.0,1219.68,4197.213158959312
1,4897.0,3.0,581.0,958.9,500.0
1,3126.0,5.0,557.0,630.324,21860.83946953087
0,3299.0,3.0,725.0,587.5360000000001,25301.57487470256
0,4138.0,3.0,581.0,542.492,500.0
1,2752.0,4.0,452.0,265.2039,500.0
1,987.0,5.0,557.0,708.796,500.0
0,2041.0,3.0,581.0,788.3199999999999,500.0
0,2776.0,0.0,838.0,1044.5720000000001,500.0
1,1866.0,5.0,821.0,699.734,3790.511534864229
0,1936.0,3.0,381.0,908.2480000000002,500.0
1,3292.0,4.0,652.0,727.31,500.0
1,2991.0,5.0,471.0,651.8799999999999,500.0
1,500.0,3.0,581.0,654.534,500.0
0,698.0,1.0,553.0,829.586,500.0
1,1620.0,0.0,580.0,945.82,500.0
0,1287.0,0.0,580.0,918.5959999999999,500.0
0,2452.0,5.0,308.0,781.0920000000001,17534.89400357983
0,4036.0,0.0,519.0,665.338,12920.37138248396
0,1213.0,0.0,580.0,918.742,7897.997418082562
0,3619.0,5.0,557.0,958.6020000000001,500.0
0,1902.0,3.0,581.0,1001.94,4830.143862580268
1,1544.0,3.0,581.0,758.918,500.0
0,4606.0,0.0,637.0,804.822,34189.91989980388
0,2098.0,0.0,761.0,556.38,500.0
1,3403.0,3.0,635.0,961.8979999999999,31210.78545141924
1,3939.0,2.0,794.0,658.516,500.0
0,644.0,4.0,576.0,451.89,25780.25947680529
1,500.0,4.0,562.0,806.098,500.0
1,5519.0,2.0,577.0,988.994,18924.63953105682
1,2082.0,5.0,393.0,886.13,500.0
0,2013.0,0.0,580.0,567.082,13261.45443517397
0,2933.0,3.0,723.0,889.6619999999999,30863.148732191665
1,668.0,0.0,580.0,842.682,500.0
1,5436.0,4.0,498.0,918.482,500.0
1,1387.0,1.0,553.0,1031.916,500.0
1,2429.0,2.0,649.0,843.7239999999999,2332.510420608602
1,2214.0,2.0,577.0,965.23,21732.645617542137
1,2231.0,3.0,581.0,628.27,500.0
1,6195.0,4.0,615.0,630.27,500.0
1,973.0,2.0,309.0,715.8880000000001,500.0
0,913.0,3.0,581.0,460.44,9838.808737111673
1,1379.0,4.0,576.0,601.76,500.0
0,2287.0,0.0,645.0,835.1020000000001,8549.227824358428
0,2711.0,4.0,430.0,825.626,12054.52227794225
1,3450.0,4.0,576.0,403.59,1084.2065490912055
0,1381.0,2.0,577.0,854.5960000000001,500.0
1,1817.0,1.0,553.0,611.778,500.0
0,1765.0,5.0,719.0,1014.31,11315.479313698754
0,4290.0,3.0,581.0,716.772,5352.589393528453
1,1917.0,2.0,577.0,666.5360000000001,500.0
1,2366.0,1.0,553.0,749.5719999999999,500.0
0,3768.0,2.0,737.0,528.5939999999999,10202.092157423223
0,1372.0,5.0,557.0,924.3340000000001,500.0
0,2712.0,2.0,577.0,825.626,500.0
0,969.0,5.0,559.0,838.174,500.0
1,500.0,0.0,580.0,1056.134,1594.5532043144772
1,4706.0,2.0,577.0,795.45,500.0
0,2145.0,2.0,761.0,830.598,32641.33059382787
0,1133.0,5.0,444.0,664.3480000000001,500.0
1,1859.0,0.0,518.0,466.58600000000007,500.0
1,4489.0,3.0,581.0,811.244,14230.90256129055
0,3262.0,1.0,436.0,906.808,500.0
1,3177.0,2.0,577.0,883.316,500.0
0,1542.0,4.0,388.0,588.53,26286.06036119925
1,4200.0,4.0,576.0,976.84,500.0
0,1362.0,4.0,576.0,934.824,500.0
0,1240.0,4.0,576.0,660.438,8009.04689857999
0,3700.0,0.0,514.0,820.9860000000001,32854.247545834616
0,2560.0,0.0,771.0,866.05,3041.551620678011
0,2185.0,2.0,805.0,591.48,25160.812747820622
1,2329.0,1.0,553.0,601.11,15829.582667960049
0,2188.0,4.0,576.0,750.5899999999999,500.0
1,2729.0,0.0,580.0,729.298,1962.711891291
0,753.0,5.0,462.0,785.496,11845.682562603515
1,2907.0,1.0,553.0,863.732,11375.490991298562
0,1443.0,5.0,435.0,913.1220000000001,500.0
1,2743.0,3.0,613.0,595.37,9070.425185200971
1,2279.0,1.0,490.0,1078.53,12172.858863110296
0,1780.0,0.0,580.0,672.02,24301.601444520653
1,2790.0,5.0,557.0,669.4,500.0
1,3542.0,0.0,580.0,504.524,500.0
1,2749.0,2.0,577.0,747.242,500.0
1,533.0,4.0,576.0,749.9680000000001,500.0
1,2016.0,0.0,676.0,583.656,20634.27309601286
0,1262.0,5.0,557.0,633.76,500.0
0,3084.0,4.0,576.0,801.4200000000001,13449.810823556034
1,3428.0,5.0,829.0,880.39,500.0
0,698.0,1.0,464.0,829.586,500.0
1,2403.0,4.0,522.0,890.6600000000001,15553.7977790045
0,1837.0,0.0,580.0,741.702,35748.24279436244
0,1925.0,3.0,762.0,713.958,500.0
0,3553.0,0.0,580.0,823.18,500.0
0,3795.0,3.0,666.0,707.3299999999999,40484.65879775542
0,2084.0,3.0,492.0,756.51,24182.78880374963
0,4030.0,1.0,553.0,729.558,6891.35594044505
0,4115.0,1.0,553.0,756.3039999999999,4878.327387280616
1,5660.0,3.0,417.0,573.2439999999999,500.0
